,brewery_id,brewery_name,city,state,abv,beer_name,style,ounces,latitude,longitude,rating
2264,499,Wildwood Brewing Company,Stevensville, MT,0.054,Mystical Stout,Irish Dry Stout,16,38.9848224,-74.8250982,4.5
2265,499,Wildwood Brewing Company,Stevensville, MT,0.075,Bodacious Bock,Bock,16,38.9848224,-74.8250982,4.5
2266,499,Wildwood Brewing Company,Stevensville, MT,0.05,Ambitious Lager,Munich Helles Lager,16,38.9848224,-74.8250982,4.5
2267,500,High Noon Saloon And Brewery,Leavenworth, KS,0.044,Tonganoxie Honey Wheat,American Pale Wheat Ale,12,43.079581,-89.3764842,4.6
2268,500,High Noon Saloon And Brewery,Leavenworth, KS,0.045,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,12,43.079581,-89.3764842,4.6
2269,500,High Noon Saloon And Brewery,Leavenworth, KS,0.055,Annie's Amber Ale,American Amber / Red Ale,12,43.079581,-89.3764842,4.6
2270,501,Woodchuck Hard Cider,Middlebury, VT,0.05,Woodchuck Amber Hard Cider,Cider,12,44.0364778,-73.1653944,4.8
2271,502,Sea Dog Brewing Company,Portland, ME,0.047,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,12,44.0333155,-71.1218484,3.9
2272,503,Oskar Blues Brewery,Lyons, CO,0.092,Gordon (2005),American Double / Imperial IPA,12,35.2535812,-82.7067656,4.6
2273,503,Oskar Blues Brewery,Lyons, CO,0.095,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12,35.2535812,-82.7067656,4.6
2274,503,Oskar Blues Brewery,Lyons, CO,0.099,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12,35.2535812,-82.7067656,4.6
2275,503,Oskar Blues Brewery,Lyons, CO,0.08,Old Chub (2008),Scottish Ale,12,35.2535812,-82.7067656,4.6
2276,503,Oskar Blues Brewery,Lyons, CO,0.08,Old Chub (2004),Scottish Ale,12,35.2535812,-82.7067656,4.6
2277,503,Oskar Blues Brewery,Lyons, CO,0.08,Old Chub (2003),Scottish Ale,12,35.2535812,-82.7067656,4.6
2278,503,Oskar Blues Brewery,Lyons, CO,0.065,Dale's Pale Ale (2008),American Pale Ale (APA),12,35.2535812,-82.7067656,4.6
2279,503,Oskar Blues Brewery,Lyons, CO,0.065,Dale's Pale Ale (2006),American Pale Ale (APA),12,35.2535812,-82.7067656,4.6
2280,503,Oskar Blues Brewery,Lyons, CO,0.065,Dale's Pale Ale (2004),American Pale Ale (APA),12,35.2535812,-82.7067656,4.6
2281,503,Oskar Blues Brewery,Lyons, CO,0.065,Dale's Pale Ale (2003),American Pale Ale (APA),12,35.2535812,-82.7067656,4.6
2282,503,Oskar Blues Brewery,Lyons, CO,0.065,Dale's Pale Ale (2002),American Pale Ale (APA),12,35.2535812,-82.7067656,4.6
2283,503,Oskar Blues Brewery,Lyons, CO,0.052,Leroy (2005),American Brown Ale,12,35.2535812,-82.7067656,4.6
2284,503,Oskar Blues Brewery,Lyons, CO,0.087,Gordon Beer (2006),American Double / Imperial IPA,12,35.2535812,-82.7067656,4.6
2285,504,Carolina Beer & Beverage,Mooresville, NC,0.04,Carolina Lighthouse (2007),American Blonde Ale,12,35.2205848,-80.9400606,3.2
2286,504,Carolina Beer & Beverage,Mooresville, NC,0.05,Carolina Blonde (2006),American Blonde Ale,12,35.2205848,-80.9400606,3.2
2287,504,Carolina Beer & Beverage,Mooresville, NC,0.035,Carolina Blonde Light (2005),American Blonde Ale,12,35.2205848,-80.9400606,3.2
2288,505,Krebs Brewing Company (Pete's Pl...,Krebs, OK,0.04,Choc Beer (2003),American Dark Wheat Ale,12,34.9258333,-95.7247222,4.2
2289,506,Warbird Brewing Company,Fort Wayne, IN,0.047,T-6 Red Ale (2004),American Amber / Red Ale,12,40.987879,-85.166451,0
2290,507,Mudshark Brewing Company,Lake Havasu City, AZ,0.085,Full Moon Belgian White Ale,Witbier,12,34.468697,-114.341063,4.3
2291,507,Mudshark Brewing Company,Lake Havasu City, AZ,0.072,Desert Magic IPA,American IPA,12,34.468697,-114.341063,4.3
2292,507,Mudshark Brewing Company,Lake Havasu City, AZ,0.042,Up River Light,Light Lager,12,34.468697,-114.341063,4.3
2293,507,Mudshark Brewing Company,Lake Havasu City, AZ,0.085,Full Moon Belgian White Ale (2007),Witbier,12,34.468697,-114.341063,4.3
2294,507,Mudshark Brewing Company,Lake Havasu City, AZ,0.055,Dry Heat Hefeweizen (2006),Hefeweizen,12,34.468697,-114.341063,4.3
2295,508,Spilker Ales,Cortland, NE,,Hopluia (2004),English India Pale Ale (IPA),16,40.5058411,-96.7070316,4.5
2296,509,Wingman Brewers,Tacoma, WA,0.074,Ace IPA,American IPA,16,47.241094,-122.427364,4.7
2297,509,Wingman Brewers,Tacoma, WA,0.08,P-51 Porter,American Porter,16,47.241094,-122.427364,4.7
2298,510,Kettle House Brewing Company,Missoula, MT,0.065,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,16,46.8779152,-113.995288,4.7
2299,510,Kettle House Brewing Company,Missoula, MT,0.065,Double Haul IPA (2009),American IPA,16,46.8779152,-113.995288,4.7
2300,510,Kettle House Brewing Company,Missoula, MT,0.065,Double Haul IPA (2006),American IPA,16,46.8779152,-113.995288,4.7
2301,510,Kettle House Brewing Company,Missoula, MT,0.055,Eddy Out Pale Ale,American Pale Ale (APA),16,46.8779152,-113.995288,4.7
2302,510,Kettle House Brewing Company,Missoula, MT,0.065,Double Haul IPA,American IPA,16,46.8779152,-113.995288,4.7
2303,510,Kettle House Brewing Company,Missoula, MT,0.065,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,16,46.8779152,-113.995288,4.7
2304,511,Sherwood Forest Brewers,Marlborough, MA,0.05,Archer's Ale (2004),English Pale Ale,12,44.7716171,-68.7635428,4.6
2305,512,Cottrell Brewing,Pawcatuck, CT,0.038,Chester's Beer (2005),American Pale Lager,12,41.3699121,-71.8334508,4.4
2306,513,Arctic Craft Brewery,Colorado Springs, CO,0.052,On-On Ale (2008),American Pale Ale (APA),12,65.6899168,-18.0951914,4.8
2307,514,Monkey Paw Pub & Brewery,San Diego, CA,0.054,Sweet Georgia Brown,American Brown Ale,16,41.927808,-87.66357,4.5
2308,514,Monkey Paw Pub & Brewery,San Diego, CA,0.087,Rich Man's IIPA,American Double / Imperial IPA,16,41.927808,-87.66357,4.5
2309,514,Monkey Paw Pub & Brewery,San Diego, CA,0.058,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),16,41.927808,-87.66357,4.5
2310,515,Crabtree Brewing Company,Greeley, CO,0.048,Trigger Blonde Ale,American Blonde Ale,16,40.3909542,-104.7268924,4.8
2311,515,Crabtree Brewing Company,Greeley, CO,0.075,Crabtree Oatmeal Stout,Oatmeal Stout,16,40.3909542,-104.7268924,4.8
2312,515,Crabtree Brewing Company,Greeley, CO,0.077,Eclipse Black IPA,American Black Ale,16,40.3909542,-104.7268924,4.8
2313,516,Emerald City Beer Company,Seattle, WA,0.049,Dottie Seattle Lager,American Amber / Red Lager,16,47.5765665,-122.3204791,4
2314,517,Butcher's Brewing,Carlsbad, CA,0.056,Mucho Aloha Hawaiian Pale Ale,American Pale Ale (APA),12,40.7167427,-73.9449342,4.7
2315,518,New South Brewing Company,Myrtle Beach, SC,0.054,Nut Brown Ale,English Brown Ale,12,33.6980426,-78.8898272,4.7
2316,518,New South Brewing Company,Myrtle Beach, SC,0.046,White Ale,Witbier,12,33.6980426,-78.8898272,4.7
2317,519,Big River Brewing Company,Chattanooga, TN,0.05,Big River Pilsner,Czech Pilsener,12,28.3669515,-81.5573486,3.5
2318,519,Big River Brewing Company,Chattanooga, TN,0.06,House Brand IPA,American IPA,12,28.3669515,-81.5573486,3.5
2319,520,Twisted Pine Brewing Company,Boulder, CO,0.062,Hoppy Boy,American IPA,16,40.020766,-105.251073,4.4
2320,521,Flying Dog Brewery,Frederick, MD,0.071,Snake Dog IPA,American IPA,12,39.362807,-77.426773,4.5
2321,521,Flying Dog Brewery,Frederick, MD,0.047,Underdog Atlantic Lager,American Pale Lager,12,39.362807,-77.426773,4.5
2322,522,Uncommon Brewers,Santa Cruz, CA,0.001,Scotty K NA,Low Alcohol Beer,16,36.9819604,-122.030982,4.8
2323,522,Uncommon Brewers,Santa Cruz, CA,0.068,Bacon Brown Ale,American Brown Ale,16,36.9819604,-122.030982,4.8
2324,522,Uncommon Brewers,Santa Cruz, CA,0.064,Golden State Ale,Belgian Pale Ale,16,36.9819604,-122.030982,4.8
2325,522,Uncommon Brewers,Santa Cruz, CA,0.078,Baltic Porter,Baltic Porter,16,36.9819604,-122.030982,4.8
2326,522,Uncommon Brewers,Santa Cruz, CA,0.085,Siamese twin,Dubbel,16,36.9819604,-122.030982,4.8
2327,523,Aspen Brewing Company,Aspen, CO,0.056,This Season's Blonde,American Blonde Ale,12,39.189864,-106.818427,4
2328,523,Aspen Brewing Company,Aspen, CO,0.07,Independence Pass Ale,American IPA,12,39.189864,-106.818427,4
2329,524,Triangle Brewing Company,Durham, NC,0.057,Triangle India Pale Ale,American IPA,12,35.9967704,-78.8891001,5
2330,524,Triangle Brewing Company,Durham, NC,0.05,Triangle White Ale,Witbier,12,35.9967704,-78.8891001,5
2331,524,Triangle Brewing Company,Durham, NC,0.08,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12,35.9967704,-78.8891001,5
2332,525,Bomb Beer Company,New York, NY,0.051,Bomb Lager (New Recipe),Munich Helles Lager,12,40.7265621,-73.9953302,0
2333,525,Bomb Beer Company,New York, NY,0.045,Bomb Lager (Old Recipe),Munich Helles Lager,12,40.7265621,-73.9953302,0
